priority,category,channel,customer_tier,assigned_group,num_reassignments,response_time_first,sla_breached,resolution_seconds,time_to_deadline_seconds
P1,billing,email,standard,team_d,1,68.04590503,1,,14400.0
P3,hardware,email,standard,team_b,0,42.19509957,0,77665350.0,86400.0
P2,billing,chat,standard,team_b,0,46.2789505,1,,28800.0
P4,hardware,portal,enterprise,team_b,1,20.56406142,1,68981958.0,172800.0
P2,software,phone,enterprise,team_c,0,10.07303554,0,,28800.0
P1,network,phone,standard,team_a,1,90.92282842,0,,14400.0
P2,network,email,standard,team_d,0,38.17117341,0,,28800.0
P3,network,phone,standard,team_a,1,17.74355551,1,,86400.0
P1,network,email,standard,team_a,0,60.10782585,1,87253338.0,14400.0
P2,network,phone,standard,team_a,1,14.10228293,0,,28800.0
P3,hardware,email,enterprise,team_d,3,40.25688364,0,,86400.0
P3,hardware,email,standard,team_d,0,12.65956755,1,,86400.0
P4,network,phone,enterprise,team_a,0,85.54488456,1,75415266.0,172800.0
P4,hardware,portal,vip,team_d,1,23.21054639,1,69735114.0,172800.0
P2,hardware,email,standard,team_d,0,34.97141801,1,60779724.0,28800.0
P2,hardware,portal,standard,team_d,1,84.36074587,1,62126376.0,28800.0
P3,network,chat,vip,team_b,0,64.65739158,0,,86400.0
P4,software,chat,enterprise,team_b,0,30.61986648,1,61719540.0,172800.0
P4,billing,phone,vip,team_c,0,4.420600849,1,65441064.0,172800.0
P1,software,chat,standard,team_d,1,152.7612334,0,,14400.0
P3,software,chat,enterprise,team_d,0,0.47740484,1,79903866.0,86400.0
P4,network,email,standard,team_a,1,79.5897052,0,,172800.0
P4,network,phone,standard,team_a,1,174.4676706,1,81673050.0,172800.0
P1,billing,phone,enterprise,team_d,0,21.97504336,1,83213988.0,14400.0
P3,billing,phone,standard,team_a,1,4.706392653,0,,86400.0
P2,hardware,phone,standard,team_c,0,17.22453702,0,,28800.0
P1,software,phone,standard,team_a,0,22.56180195,0,79785072.0,14400.0
P3,software,email,standard,team_d,0,36.01442399,0,,86400.0
P2,network,phone,enterprise,team_b,0,44.69663714,1,,28800.0
P4,software,phone,standard,team_a,0,77.53114859,0,68605140.0,172800.0
P4,software,phone,standard,team_c,0,138.7067505,1,84354918.0,172800.0
P4,billing,phone,standard,team_d,0,37.50616672,1,,172800.0
P3,software,chat,standard,team_a,1,82.30289411,1,62506638.0,86400.0
P1,network,chat,enterprise,team_d,1,8.162857129,0,,14400.0
P2,network,chat,standard,team_b,1,23.91978552,1,,28800.0
P3,billing,chat,enterprise,team_b,2,7.539183085,0,64842612.0,86400.0
P3,network,phone,standard,team_b,0,70.60893277,1,,86400.0
P3,network,email,standard,team_a,1,142.9271628,0,,86400.0
P3,billing,chat,enterprise,team_a,0,131.924937,1,,86400.0
P3,network,email,standard,team_a,0,23.71143578,1,87356874.0,86400.0
P2,software,chat,standard,team_a,0,16.01157757,0,81787662.0,28800.0
P3,network,phone,standard,team_b,1,19.21647214,0,92315466.0,86400.0
P3,hardware,email,standard,team_d,0,20.32459701,0,,86400.0
P4,hardware,phone,standard,team_b,0,5.149537991,0,67351434.0,172800.0
P3,billing,phone,standard,team_b,1,8.58679874,0,,86400.0
P2,billing,chat,standard,team_d,0,14.48484022,1,81536310.0,28800.0
P3,software,email,enterprise,team_b,0,0.492153113,1,,86400.0
P4,network,email,standard,team_c,0,2.90290466,0,,172800.0
P1,billing,portal,standard,team_c,0,71.94912194,1,,14400.0
P4,billing,phone,standard,team_b,1,57.94836054,1,71868822.0,172800.0
P2,hardware,chat,standard,team_a,0,174.4877369,0,,28800.0
P3,hardware,phone,standard,team_b,0,30.82550766,0,,86400.0
P4,network,portal,standard,team_b,0,35.25502235,0,75734334.0,172800.0
P3,billing,portal,enterprise,team_d,0,4.208298037,1,,86400.0
P3,hardware,portal,standard,team_d,1,9.910215272,0,68358126.0,86400.0
P1,software,portal,standard,team_d,0,70.5828957,1,,14400.0
P2,hardware,phone,standard,team_c,0,16.07588315,1,,28800.0
P3,network,chat,standard,team_c,0,89.04167092,0,,86400.0
P3,hardware,chat,standard,team_b,2,73.38527592,0,78981636.0,86400.0
P3,billing,portal,vip,team_a,1,82.52421086,1,,86400.0
P4,billing,email,standard,team_d,0,70.38385137,0,84997566.0,172800.0
P3,software,phone,standard,team_b,1,73.79083055,1,76379250.0,86400.0
P3,hardware,email,standard,team_c,0,47.4852418,0,,86400.0
P3,software,email,standard,team_b,0,68.03641136,0,73348752.0,86400.0
P3,hardware,chat,standard,team_b,0,44.81558341,0,,86400.0
P3,hardware,email,standard,team_a,0,13.84700251,1,,86400.0
P3,hardware,portal,standard,team_b,1,14.7239299,1,84271404.0,86400.0
P4,network,email,enterprise,team_c,1,31.18216377,1,71822328.0,172800.0
P3,network,phone,standard,team_d,0,0.840910528,0,,86400.0
P3,billing,chat,enterprise,team_d,2,132.0541775,0,,86400.0
P3,network,email,standard,team_d,0,18.74031009,1,62883978.0,86400.0
P1,software,portal,standard,team_d,0,3.174817176,1,89065272.0,14400.0
P4,software,email,enterprise,team_c,1,33.14320769,0,83745192.0,172800.0
P3,billing,phone,enterprise,team_a,0,101.438197,1,,86400.0
P3,network,portal,standard,team_b,2,30.38539418,0,,86400.0
P4,billing,email,standard,team_d,1,18.28424661,1,73230702.0,172800.0
P4,network,chat,enterprise,team_b,2,47.23460037,1,,172800.0
P3,network,portal,standard,team_b,0,51.25256792,0,,86400.0
P4,hardware,phone,enterprise,team_a,1,85.42474476,1,,172800.0
P2,billing,chat,standard,team_b,0,96.49238747,0,,28800.0
P3,billing,email,enterprise,team_b,0,73.49294322,0,,86400.0
P2,billing,chat,standard,team_b,1,0.272937192,1,64236486.0,28800.0
P1,network,phone,enterprise,team_b,1,0.124835985,1,,14400.0
P1,billing,portal,standard,team_d,1,227.5211762,0,67294800.0,14400.0
P3,software,email,standard,team_d,0,18.40823242,1,76781850.0,86400.0
P1,software,phone,standard,team_c,0,19.90643074,0,73072800.0,14400.0
P3,billing,phone,enterprise,team_c,3,79.06010089,1,70830288.0,86400.0
P3,hardware,chat,enterprise,team_b,1,52.27699243,1,,86400.0
P4,software,email,standard,team_b,0,37.36852963,0,,172800.0
P1,network,email,standard,team_b,0,7.427744178,0,70102800.0,14400.0
P2,network,phone,standard,team_d,2,5.099996779,0,,28800.0
P3,network,chat,standard,team_d,0,72.96741662,1,,86400.0
P3,hardware,phone,enterprise,team_d,0,7.984768625,0,90973230.0,86400.0
P2,network,phone,enterprise,team_a,1,34.34187941,1,,28800.0
P4,billing,email,standard,team_a,1,79.93703039,0,63320814.0,172800.0
P2,hardware,chat,standard,team_b,2,153.9922121,0,71066826.0,28800.0
P4,hardware,email,standard,team_a,0,124.0916114,1,70093380.0,172800.0
P2,hardware,email,standard,team_a,1,119.7208762,1,,28800.0
P4,network,email,standard,team_c,0,26.63656153,1,62973462.0,172800.0
P3,network,portal,enterprise,team_a,0,157.1783023,1,79182306.0,86400.0
P4,hardware,chat,standard,team_b,0,69.05670217,0,,172800.0
P3,billing,phone,vip,team_c,1,130.5506369,1,,86400.0
P1,network,portal,standard,team_d,1,5.58777498,0,,14400.0
P3,network,chat,standard,team_c,0,2.421710972,0,76906578.0,86400.0
P3,software,chat,standard,team_a,1,33.68992402,1,,86400.0
P2,billing,phone,enterprise,team_c,0,105.6209184,1,69178344.0,28800.0
P2,network,chat,standard,team_d,1,31.50893612,0,,28800.0
P4,network,chat,standard,team_d,0,129.5855671,0,,172800.0
P1,hardware,chat,standard,team_a,4,16.05499714,0,,14400.0
P3,hardware,email,standard,team_d,2,2.408342105,1,,86400.0
P3,software,chat,standard,team_d,1,85.94941805,1,,86400.0
P3,billing,chat,enterprise,team_b,1,59.03698921,1,88498854.0,86400.0
P1,software,email,standard,team_a,0,34.7988131,0,,14400.0
P3,billing,chat,standard,team_b,1,111.9596439,1,,86400.0
P1,hardware,email,standard,team_c,0,104.2962068,0,,14400.0
P2,hardware,phone,enterprise,team_b,1,23.54116688,1,,28800.0
P3,billing,phone,standard,team_b,1,109.1998707,0,,86400.0
P4,billing,email,enterprise,team_d,1,25.40171543,1,,172800.0
P2,billing,email,vip,team_d,1,58.35624131,1,89281050.0,28800.0
P2,billing,email,standard,team_c,1,12.8285552,1,,28800.0
P3,billing,chat,standard,team_d,2,18.40717882,0,63227646.0,86400.0
P3,software,email,vip,team_a,0,35.6391872,1,,86400.0
P3,hardware,chat,enterprise,team_c,0,22.66481387,0,,86400.0
P4,hardware,chat,standard,team_b,0,8.296611319,0,,172800.0
P4,software,portal,enterprise,team_a,0,39.50420982,0,,172800.0
P3,software,email,standard,team_d,1,42.96743747,0,82422960.0,86400.0
P3,network,email,standard,team_b,1,10.368841,0,,86400.0
P4,hardware,chat,enterprise,team_c,0,11.4923929,0,75438132.0,172800.0
P1,network,chat,standard,team_a,0,1.787179007,0,,14400.0
P3,software,portal,enterprise,team_a,1,1.849244322,1,82465446.0,86400.0
P3,hardware,phone,enterprise,team_b,1,26.64903887,1,,86400.0
P2,network,phone,vip,team_a,0,9.515294378,0,73579998.0,28800.0
P4,software,portal,standard,team_b,0,150.8662913,0,,172800.0
P4,hardware,phone,standard,team_b,0,13.34469211,1,70842252.0,172800.0
P3,billing,phone,standard,team_c,0,4.094262893,1,78154584.0,86400.0
P4,billing,email,standard,team_d,1,31.06798131,1,,172800.0
P3,network,chat,standard,team_b,0,12.82620277,1,75766920.0,86400.0
P4,software,phone,enterprise,team_a,0,3.82556715,1,72775344.0,172800.0
P2,network,email,enterprise,team_a,1,83.8358513,1,,28800.0
P2,hardware,chat,standard,team_a,0,48.86447244,0,,28800.0
P2,software,portal,standard,team_b,0,3.522026833,0,,28800.0
P3,network,email,standard,team_b,1,37.86884442,0,,86400.0
P2,network,phone,enterprise,team_a,1,2.376420691,0,,28800.0
P2,software,email,enterprise,team_c,0,26.24653661,1,,28800.0
P4,hardware,phone,standard,team_b,1,27.08615056,1,,172800.0
P4,software,portal,enterprise,team_a,0,103.8905707,0,,172800.0
P3,network,portal,standard,team_a,0,79.74608974,0,,86400.0
P4,software,chat,standard,team_d,0,136.3488194,1,,172800.0
P4,software,phone,standard,team_c,0,9.085490968,1,,172800.0
P3,software,phone,standard,team_a,1,45.78384599,0,91308480.0,86400.0
P3,billing,email,standard,team_b,1,1.223824859,1,68273760.0,86400.0
P4,hardware,chat,standard,team_a,0,104.757398,1,,172800.0
P3,software,email,standard,team_d,0,27.39732159,0,,86400.0
P2,billing,phone,standard,team_a,0,4.309525758,1,,28800.0
P3,software,portal,standard,team_a,0,23.55209496,1,,86400.0
P3,billing,chat,enterprise,team_d,0,20.28906138,0,,86400.0
P4,billing,phone,standard,team_d,1,87.1463577,1,,172800.0
P3,software,email,standard,team_b,0,8.122482931,0,,86400.0
P4,software,portal,enterprise,team_d,1,48.68548877,1,,172800.0
P4,network,email,enterprise,team_b,0,94.76921343,0,,172800.0
P3,software,portal,standard,team_c,1,80.71792104,1,,86400.0
P4,billing,portal,enterprise,team_d,0,164.8434465,0,,172800.0
P2,software,phone,vip,team_d,0,0.037796926,1,,28800.0
P3,billing,email,standard,team_b,0,26.19891605,0,,86400.0
P4,billing,chat,standard,team_d,0,27.68247869,1,,172800.0
P3,software,email,standard,team_b,0,2.03254621,1,85835454.0,86400.0
P4,billing,phone,standard,team_c,0,101.9836232,0,69466026.0,172800.0
P2,billing,chat,standard,team_b,2,70.05665376,0,67859442.0,28800.0
P4,hardware,chat,standard,team_d,0,45.05705188,0,74534754.0,172800.0
P2,network,chat,standard,team_d,1,31.15354203,0,73092624.0,28800.0
P3,hardware,email,enterprise,team_d,1,135.4657059,0,,86400.0
P3,software,portal,standard,team_a,0,18.42944735,0,,86400.0
P3,billing,phone,vip,team_b,0,24.43673928,0,79903416.0,86400.0
P2,network,chat,standard,team_c,1,182.9878088,0,,28800.0
P3,network,email,standard,team_c,0,4.008467138,1,83826804.0,86400.0
P3,billing,email,standard,team_a,0,91.0148868,1,90224040.0,86400.0
P3,billing,portal,standard,team_a,0,75.96360408,0,87748560.0,86400.0
P3,hardware,email,standard,team_a,0,139.2989976,0,79354656.0,86400.0
P3,network,email,standard,team_a,1,5.695794708,0,79870974.0,86400.0
P4,billing,phone,enterprise,team_a,0,211.2880433,0,,172800.0
P4,hardware,chat,standard,team_a,0,1.755715122,0,,172800.0
P3,network,email,standard,team_d,0,24.72251101,1,,86400.0
P3,hardware,phone,standard,team_a,1,5.318497784,1,,86400.0
P3,software,chat,standard,team_a,1,3.151929663,1,,86400.0
P1,hardware,portal,standard,team_b,0,200.6681681,1,76314960.0,14400.0
P3,network,chat,standard,team_b,0,76.30689359,1,,86400.0
P2,software,portal,standard,team_d,1,42.27552697,1,81799020.0,28800.0
P2,software,email,enterprise,team_b,0,6.8700683,1,80870652.0,28800.0
P3,hardware,portal,standard,team_b,0,44.79584169,1,78301182.0,86400.0
P3,software,chat,standard,team_b,1,23.1443565,1,,86400.0
P2,network,chat,standard,team_d,0,19.01324788,0,73254552.0,28800.0
P4,hardware,phone,standard,team_d,0,57.75634638,0,,172800.0
P4,network,portal,standard,team_d,0,93.90379725,1,63714282.0,172800.0
P4,network,email,enterprise,team_a,0,35.13928863,0,79682508.0,172800.0
P3,billing,portal,vip,team_d,0,40.78999872,0,71747676.0,86400.0
P1,network,phone,standard,team_d,1,63.23476106,1,,14400.0
P2,network,portal,standard,team_c,2,7.987068757,1,91604964.0,28800.0
P2,network,chat,standard,team_a,2,105.8276626,1,85934094.0,28800.0
P2,software,portal,standard,team_a,0,108.8177281,1,,28800.0
P4,billing,chat,standard,team_c,2,46.72839777,0,,172800.0
P4,network,phone,enterprise,team_d,0,12.46279903,1,,172800.0
P4,billing,email,enterprise,team_b,1,41.68052972,0,77290980.0,172800.0
P4,billing,chat,enterprise,team_b,2,6.718895322,0,80121792.0,172800.0
P3,software,portal,standard,team_a,1,86.45504359,0,,86400.0
P4,hardware,phone,standard,team_d,0,22.3642433,1,,172800.0
P4,billing,email,standard,team_b,1,22.35908369,0,,172800.0
P3,software,email,standard,team_b,0,174.0785986,1,81786972.0,86400.0
P2,hardware,portal,standard,team_d,1,32.87620923,0,75599712.0,28800.0
P2,billing,email,standard,team_b,2,93.51764338,0,,28800.0
P3,billing,chat,standard,team_d,0,60.82804241,0,,86400.0
P3,billing,email,enterprise,team_a,0,22.80325635,0,,86400.0
P4,hardware,chat,standard,team_c,1,7.929021518,1,,172800.0
P3,software,email,enterprise,team_d,0,95.89276118,0,,86400.0
P3,billing,phone,enterprise,team_d,0,86.2561892,1,60755598.0,86400.0
P1,billing,email,standard,team_b,1,11.11938239,0,64612284.0,14400.0
P3,hardware,chat,standard,team_b,0,17.19023644,0,62776224.0,86400.0
P3,billing,phone,standard,team_b,0,87.20692746,0,,86400.0
P4,software,phone,standard,team_a,1,246.7416122,1,,172800.0
P3,software,phone,standard,team_b,1,111.336148,0,,86400.0
P4,hardware,email,enterprise,team_d,0,69.14956634,1,,172800.0
P3,billing,chat,standard,team_b,0,148.2076613,0,,86400.0
P3,hardware,phone,standard,team_c,0,20.14814383,1,67127814.0,86400.0
P4,hardware,chat,standard,team_d,0,0.581945022,1,,172800.0
P4,network,portal,vip,team_b,0,23.22522791,0,,172800.0
P2,software,portal,enterprise,team_a,0,214.3924649,0,,28800.0
P4,billing,chat,vip,team_b,2,128.2091549,1,,172800.0
P2,software,chat,standard,team_d,0,3.100102268,0,,28800.0
P3,network,email,standard,team_a,0,41.82430405,0,,86400.0
P2,hardware,portal,standard,team_c,1,4.938357193,1,84492228.0,28800.0
P3,network,phone,standard,team_c,0,93.36276326,0,,86400.0
P3,billing,phone,vip,team_c,0,27.9717484,1,62502132.0,86400.0
P3,software,chat,standard,team_b,1,145.7876809,1,,86400.0
P3,hardware,email,standard,team_a,0,3.35946849,1,89031666.0,86400.0
P3,hardware,chat,standard,team_b,0,79.45474274,0,,86400.0
P2,network,chat,enterprise,team_b,1,30.58614788,1,77398146.0,28800.0
P4,software,phone,standard,team_d,0,18.7370474,0,,172800.0
P3,network,phone,standard,team_d,0,43.72013703,1,71387214.0,86400.0
P3,hardware,chat,standard,team_b,0,39.87203218,1,,86400.0
P4,software,portal,standard,team_a,0,25.73731197,0,,172800.0
P2,software,phone,standard,team_c,0,62.79362477,0,,28800.0
P3,hardware,chat,enterprise,team_c,0,64.96130951,1,79552584.0,86400.0
P3,billing,chat,enterprise,team_d,0,4.81654605,1,64948362.0,86400.0
P2,network,chat,enterprise,team_a,0,54.29361636,0,,28800.0
P3,network,phone,standard,team_b,1,74.42474996,1,92224788.0,86400.0
P4,network,chat,enterprise,team_a,0,4.735349936,0,,172800.0
P2,billing,email,enterprise,team_c,0,64.5753589,0,,28800.0
P3,software,email,standard,team_d,1,97.77146958,0,75817272.0,86400.0
P3,hardware,phone,standard,team_c,1,107.0074776,1,65462748.0,86400.0
P3,hardware,chat,enterprise,team_c,0,2.552368791,0,,86400.0
P4,hardware,phone,standard,team_d,0,71.72407339,1,,172800.0
P4,software,phone,standard,team_b,0,95.66603355,0,,172800.0
P3,billing,chat,standard,team_c,0,30.33265552,0,88562562.0,86400.0
P4,software,portal,standard,team_c,1,46.9634107,0,77375688.0,172800.0
P4,software,chat,standard,team_c,0,18.48252232,0,,172800.0
P3,software,chat,enterprise,team_c,0,22.28480036,0,77446494.0,86400.0
P4,billing,portal,standard,team_d,0,41.78349218,0,,172800.0
P4,billing,chat,standard,team_c,0,9.831541985,1,66169956.0,172800.0
P2,network,email,vip,team_c,0,27.77136812,1,,28800.0
P3,software,phone,standard,team_b,4,21.52367769,1,,86400.0
P4,network,portal,standard,team_c,1,16.32818042,0,,172800.0
P3,software,email,standard,team_a,0,39.6859714,1,,86400.0
P4,billing,email,standard,team_d,1,109.4608845,1,,172800.0
P3,software,email,standard,team_d,1,16.64506362,0,72512532.0,86400.0
P3,network,chat,enterprise,team_c,0,64.68097622,0,78251124.0,86400.0
P2,billing,portal,enterprise,team_c,1,17.5972751,0,,28800.0
P3,billing,chat,enterprise,team_c,2,9.19490698,1,,86400.0
P3,network,portal,standard,team_c,0,172.2220486,0,,86400.0
P4,software,email,standard,team_c,1,60.18215802,0,,172800.0
P3,network,chat,enterprise,team_a,0,6.628831198,1,72223446.0,86400.0
P1,network,portal,enterprise,team_a,0,60.08543201,1,66070890.0,14400.0
P3,network,phone,enterprise,team_b,1,11.6403584,0,91198476.0,86400.0
P3,hardware,phone,standard,team_d,2,131.2464569,1,79991520.0,86400.0
P4,network,portal,standard,team_a,2,17.05893008,1,,172800.0
P4,hardware,email,standard,team_b,1,98.64110387,0,,172800.0
P3,software,portal,standard,team_d,0,13.32828595,0,,86400.0
P2,network,phone,vip,team_b,1,49.02614784,0,,28800.0
P2,hardware,chat,standard,team_b,0,146.0496259,1,,28800.0
P2,hardware,phone,standard,team_c,0,21.05883891,0,,28800.0
P4,billing,chat,standard,team_c,2,5.094096264,1,,172800.0
P2,hardware,email,standard,team_a,0,48.25705691,0,,28800.0
P3,hardware,portal,enterprise,team_c,0,11.34848684,1,,86400.0
P3,network,email,standard,team_a,1,78.19327736,1,,86400.0
P4,software,email,standard,team_c,0,53.61617644,1,,172800.0
P4,software,email,vip,team_d,0,25.5132992,0,,172800.0
P4,network,chat,standard,team_b,1,73.37979928,0,,172800.0
P4,software,chat,standard,team_c,1,16.35011066,0,,172800.0
P4,software,email,standard,team_c,0,149.3613164,1,,172800.0
P4,hardware,portal,standard,team_a,0,25.56040191,1,,172800.0
P4,hardware,chat,standard,team_a,0,86.37363665,0,76233366.0,172800.0
P4,network,chat,standard,team_b,0,17.9463723,0,,172800.0
P3,billing,phone,standard,team_b,1,75.27920786,0,,86400.0
P3,network,email,standard,team_a,1,1.922230145,0,,86400.0
P3,software,chat,standard,team_b,2,21.01753864,0,73316238.0,86400.0
P3,network,chat,standard,team_d,1,5.84951099,0,61576350.0,86400.0
P4,billing,phone,standard,team_a,0,36.0035159,1,88797936.0,172800.0
P4,software,phone,standard,team_a,1,34.26724232,0,72731994.0,172800.0
P3,network,chat,standard,team_a,1,26.68431427,0,75787566.0,86400.0
P3,network,phone,standard,team_d,0,238.3311249,0,,86400.0
P4,billing,chat,standard,team_c,0,16.79002088,1,74963778.0,172800.0
P2,billing,portal,enterprise,team_c,0,93.93994073,0,74092278.0,28800.0
P2,software,chat,standard,team_c,0,35.59237069,0,,28800.0
P4,billing,email,standard,team_d,1,24.46099708,0,,172800.0
P2,software,portal,enterprise,team_a,0,13.64918083,0,88402080.0,28800.0
P3,hardware,email,standard,team_d,0,60.2096741,0,89298468.0,86400.0
P2,software,email,enterprise,team_b,0,24.35894611,0,70520064.0,28800.0
P2,software,email,enterprise,team_c,1,100.572739,1,85245738.0,28800.0
